,Criterion,Max Depth,Min Sample Leaf,Max Features,Boot Size,T Acc,V Acc,V Pred,V Rec,V F1
0,gini,15,9,sqrt,459,0.7690387016229713,0.6696969696969697,0.6712013295346629,0.6696969696969696,0.6655248773615551
0,gini,6,7,log2,616,0.7303370786516854,0.6696969696969697,0.70650133,0.6696969696969698,0.6778742580483615
0,gini,2,5,sqrt,606,0.6629213483146067,0.6696969696969697,0.7471485973234225,0.6696969696969698,0.6522720290462226
0,entropy,14,13,log2,614,0.7652933832709113,0.6696969696969697,0.6681186067324681,0.6696969696969696,0.6662680685629052
0,entropy,6,14,log2,410,0.7016229712858927,0.6696969696969697,0.6598698427056636,0.6696969696969698,0.6603967686085298
0,entropy,5,1,log2,521,0.731585518,0.6696969696969697,0.7067135628779465,0.6696969696969696,0.6743729214573597
0,entropy,5,1,log2,521,0.731585518,0.6696969696969697,0.7067135628779465,0.6696969696969696,0.6743729214573597
0,gini,2,11,0.33,737,0.6579275905118602,0.6696969696969697,0.7755709005021815,0.6696969696969698,0.6518032629389235
0,gini,13,14,log2,524,0.7103620474406991,0.6666666666666666,0.6723326954544193,0.6666666666666666,0.6687590112930041
0,gini,13,14,log2,524,0.7103620474406991,0.6666666666666666,0.6723326954544193,0.6666666666666666,0.6687590112930041
0,entropy,15,13,log2,465,0.7328339575530587,0.6666666666666666,0.6611192167664344,0.6666666666666666,0.6630704019186436
0,entropy,15,13,log2,465,0.7328339575530587,0.6666666666666666,0.6611192167664344,0.6666666666666666,0.6630704019186436
0,gini,2,6,sqrt,797,0.6554307116104869,0.6666666666666666,0.7444444444444445,0.6666666666666666,0.6753650201926065
0,entropy,3,5,log2,699,0.6878901373283396,0.6666666666666666,0.7335724263915754,0.6666666666666666,0.6682435211846977
0,entropy,3,5,log2,699,0.6878901373283396,0.6666666666666666,0.7335724263915754,0.6666666666666666,0.6682435211846977
0,entropy,2,6,sqrt,712,0.686641698,0.6666666666666666,0.7190958354391133,0.6666666666666666,0.6595584985959068
0,gini,4,1,log2,626,0.6754057428214731,0.6666666666666666,0.6820486738999397,0.6666666666666666,0.6157623151846402
0,gini,4,1,log2,626,0.6754057428214731,0.6666666666666666,0.6820486738999397,0.6666666666666666,0.6157623151846402
0,gini,2,1,sqrt,435,0.6666666666666666,0.6636363636363637,0.6758119113029828,0.6636363636363637,0.6677545928507995
0,gini,2,1,sqrt,435,0.6666666666666666,0.6636363636363637,0.6758119113029828,0.6636363636363637,0.6677545928507995
0,entropy,4,10,log2,697,0.7128589263420724,0.6636363636363637,0.7062593499252006,0.6636363636363636,0.6642059624190049
0,gini,13,14,log2,549,0.7328339575530587,0.6636363636363637,0.6612942612942613,0.6636363636363637,0.6620847427837236
0,gini,13,14,log2,549,0.7328339575530587,0.6636363636363637,0.6612942612942613,0.6636363636363637,0.6620847427837236
0,gini,2,6,sqrt,497,0.6666666666666666,0.6636363636363637,0.6758119113029828,0.6636363636363637,0.6677545928507995
0,entropy,15,12,log2,549,0.7265917602996255,0.6636363636363637,0.6669158427779117,0.6636363636363636,0.6649092863963428
0,entropy,2,14,log2,677,0.6491885143570537,0.6606060606060606,0.6706733857022874,0.6606060606060606,0.6005182137852174
0,entropy,2,1,0.33,774,0.686641698,0.6606060606060606,0.7160760313187704,0.6606060606060606,0.6483854256698945
0,gini,2,9,sqrt,739,0.6903870162297129,0.6606060606060606,0.6853991419208811,0.6606060606060606,0.6673564100455871
0,gini,2,1,0.33,774,0.686641698,0.6606060606060606,0.7160760313187704,0.6606060606060606,0.6483854256698945
0,gini,2,1,0.33,774,0.686641698,0.6606060606060606,0.7160760313187704,0.6606060606060606,0.6483854256698945
0,gini,3,9,log2,434,0.6679151061173533,0.6606060606060606,0.657075874,0.6606060606060606,0.6429921985446576
0,gini,3,9,log2,434,0.6679151061173533,0.6606060606060606,0.657075874,0.6606060606060606,0.6429921985446576
0,gini,2,12,log2,458,0.6691635455680399,0.6606060606060606,0.6943967090185215,0.6606060606060606,0.6681533087923054
0,gini,2,14,sqrt,706,0.6604244694132334,0.6606060606060606,0.7379299847792998,0.6606060606060605,0.6676256989079805
0,gini,2,14,sqrt,706,0.6604244694132334,0.6606060606060606,0.7379299847792998,0.6606060606060605,0.6676256989079805
0,entropy,2,13,sqrt,597,0.6466916354556804,0.6575757575757576,0.7458144343492862,0.6575757575757576,0.6328045055364643
0,entropy,2,14,log2,536,0.6566791510611736,0.6575757575757576,0.7252581425988908,0.6575757575757576,0.6639695884482064
0,entropy,2,14,log2,536,0.6566791510611736,0.6575757575757576,0.7252581425988908,0.6575757575757576,0.6639695884482064
0,entropy,2,13,log2,693,0.661672909,0.6575757575757576,0.6613670384856826,0.6575757575757576,0.6589815445756636
0,gini,11,10,log2,591,0.7490636704119851,0.6575757575757576,0.6712469735834777,0.6575757575757576,0.6616926702396998
0,gini,3,12,sqrt,659,0.6916354556803995,0.6575757575757576,0.6886050756369931,0.6575757575757576,0.6483306324591833
0,gini,3,7,log2,585,0.6354556803995006,0.6575757575757576,0.6999502699630576,0.6575757575757576,0.6499299058284015
0,gini,3,7,log2,585,0.6354556803995006,0.6575757575757576,0.6999502699630576,0.6575757575757576,0.6499299058284015
0,gini,3,8,sqrt,776,0.6666666666666666,0.6545454545454545,0.6957066278289513,0.6545454545454544,0.6463040880993195
0,gini,4,4,sqrt,635,0.7103620474406991,0.6545454545454545,0.6572811083756589,0.6545454545454544,0.649579977
0,entropy,3,8,sqrt,524,0.6779026217228464,0.6545454545454545,0.6873472222222222,0.6545454545454545,0.6504668860223896
0,entropy,5,11,sqrt,763,0.6878901373283396,0.6545454545454545,0.6957838756225853,0.6545454545454545,0.658888313
0,entropy,15,11,sqrt,407,0.6978776529338327,0.6545454545454545,0.6642635725732821,0.6545454545454544,0.6521329844156764
0,entropy,15,11,sqrt,407,0.6978776529338327,0.6545454545454545,0.6642635725732821,0.6545454545454544,0.6521329844156764
0,gini,4,6,log2,581,0.7028714107365793,0.6545454545454545,0.6690705128205128,0.6545454545454547,0.6593082398249805
0,gini,3,4,sqrt,596,0.665418227,0.6515151515151515,0.674741284,0.6515151515151515,0.6569859467328644
0,gini,3,4,sqrt,596,0.665418227,0.6515151515151515,0.674741284,0.6515151515151515,0.6569859467328644
0,entropy,2,13,sqrt,461,0.6541822721598003,0.6515151515151515,0.6689316201253499,0.6515151515151515,0.6554460254644191
0,entropy,2,9,sqrt,698,0.6367041198501873,0.6515151515151515,0.7042328042328042,0.6515151515151515,0.653931123
0,gini,3,14,log2,510,0.6541822721598003,0.6515151515151515,0.6895852867635567,0.6515151515151515,0.6493736106979601
0,gini,2,14,log2,457,0.6454431960049938,0.6515151515151515,0.7587857961053838,0.6515151515151515,0.6352087410306589
0,gini,3,9,log2,672,0.6729088639200999,0.6515151515151515,0.6511782974059189,0.6515151515151515,0.6500181989765235
0,gini,3,9,log2,672,0.6729088639200999,0.6515151515151515,0.6511782974059189,0.6515151515151515,0.6500181989765235
0,gini,2,10,log2,760,0.6591760299625468,0.6484848484848484,0.6704680977936791,0.6484848484848484,0.6532888295505118
0,gini,2,10,log2,760,0.6591760299625468,0.6484848484848484,0.6704680977936791,0.6484848484848484,0.6532888295505118
0,entropy,8,8,log2,460,0.7303370786516854,0.6484848484848484,0.6474827641494308,0.6484848484848486,0.6479451094129994
0,entropy,8,8,log2,460,0.7303370786516854,0.6484848484848484,0.6474827641494308,0.6484848484848486,0.6479451094129994
0,entropy,2,3,sqrt,475,0.6092384519350812,0.6484848484848484,0.6370380136233794,0.6484848484848484,0.6333933185677372
0,entropy,2,14,sqrt,728,0.6204744069912609,0.6454545454545455,0.7134747035170763,0.6454545454545454,0.6508824173982545
0,entropy,4,7,sqrt,698,0.6878901373283396,0.6454545454545455,0.6548372743452835,0.6454545454545455,0.6482809002003064
0,entropy,3,11,log2,431,0.6392009987515606,0.6454545454545455,0.6286734266483543,0.6454545454545454,0.614558129
0,gini,3,1,log2,706,0.6878901373283396,0.6424242424242425,0.6941777051956692,0.6424242424242425,0.6487858386775355
0,entropy,3,7,log2,556,0.6679151061173533,0.6424242424242425,0.6324160904297307,0.6424242424242425,0.6221214525308559
0,entropy,5,13,log2,432,0.7166042446941323,0.6424242424242425,0.6502812226886926,0.6424242424242425,0.6297991551472837
0,entropy,5,13,log2,432,0.7166042446941323,0.6424242424242425,0.6502812226886926,0.6424242424242425,0.6297991551472837
0,gini,2,12,log2,551,0.6404494382022472,0.6424242424242425,0.8009690512430239,0.6424242424242425,0.6304655073527122
0,entropy,2,11,log2,627,0.6429463171036205,0.6424242424242425,0.665708136,0.6424242424242425,0.6487366893870958
0,gini,3,7,sqrt,768,0.6591760299625468,0.6424242424242425,0.7729474843218919,0.6424242424242425,0.6341209518779612
0,gini,3,7,sqrt,768,0.6591760299625468,0.6424242424242425,0.7729474843218919,0.6424242424242425,0.6341209518779612
0,gini,3,2,sqrt,411,0.6479400749063671,0.6393939393939394,0.6264450083501422,0.6393939393939393,0.6255819468261696
0,gini,3,2,sqrt,411,0.6479400749063671,0.6393939393939394,0.6264450083501422,0.6393939393939393,0.6255819468261696
0,entropy,2,7,sqrt,650,0.6229712858926342,0.6393939393939394,0.6298720448745727,0.6393939393939394,0.6008635476720583
0,entropy,2,7,sqrt,650,0.6229712858926342,0.6393939393939394,0.6298720448745727,0.6393939393939394,0.6008635476720583
0,gini,3,11,sqrt,508,0.7053682896379525,0.6393939393939394,0.720098128,0.6393939393939394,0.6414782129067843
0,gini,3,3,sqrt,722,0.6579275905118602,0.6393939393939394,0.7426501035196688,0.6393939393939394,0.6209961685823755
0,gini,3,10,sqrt,635,0.6716604244694132,0.6393939393939394,0.6483086553509089,0.6393939393939395,0.6298084346250433
0,gini,3,10,sqrt,635,0.6716604244694132,0.6393939393939394,0.6483086553509089,0.6393939393939395,0.6298084346250433
0,entropy,8,8,log2,574,0.7727840199750312,0.6393939393939394,0.6640523607369092,0.6393939393939393,0.6450869374239977
0,entropy,8,8,log2,574,0.7727840199750312,0.6393939393939394,0.6640523607369092,0.6393939393939393,0.6450869374239977
0,entropy,2,5,sqrt,683,0.6566791510611736,0.6393939393939394,0.7010833056979839,0.6393939393939394,0.6421161966226132
0,entropy,2,3,sqrt,473,0.6142322097378277,0.6363636363636364,0.6795829442888266,0.6363636363636364,0.637083668
0,gini,4,13,log2,599,0.6766541822721598,0.6363636363636364,0.6369574894573117,0.6363636363636364,0.630727177
0,entropy,4,13,sqrt,420,0.6566791510611736,0.6363636363636364,0.6226504976504977,0.6363636363636364,0.6167775630392452
0,entropy,3,1,sqrt,634,0.6891385767790262,0.6333333333333333,0.6626306543697847,0.6333333333333334,0.6386161693092386
0,entropy,3,1,sqrt,634,0.6891385767790262,0.6333333333333333,0.6626306543697847,0.6333333333333334,0.6386161693092386
0,gini,2,3,log2,667,0.6229712858926342,0.6303030303030303,0.6634833019018122,0.6303030303030304,0.63813058
0,gini,2,3,log2,667,0.6229712858926342,0.6303030303030303,0.6634833019018122,0.6303030303030304,0.63813058
0,gini,2,2,log2,500,0.6404494382022472,0.6303030303030303,0.672113956,0.6303030303030303,0.6406970920059926
0,gini,2,2,log2,500,0.6404494382022472,0.6303030303030303,0.672113956,0.6303030303030303,0.6406970920059926
0,entropy,2,5,log2,427,0.6092384519350812,0.6303030303030303,0.4257090814467864,0.6303030303030304,0.5067307649743474
0,entropy,2,5,log2,427,0.6092384519350812,0.6303030303030303,0.4257090814467864,0.6303030303030304,0.5067307649743474
0,entropy,3,14,log2,612,0.6716604244694132,0.6303030303030303,0.6577163577163577,0.6303030303030303,0.6303824170324841
0,entropy,3,14,log2,612,0.6716604244694132,0.6303030303030303,0.6577163577163577,0.6303030303030303,0.6303824170324841
0,entropy,2,7,log2,442,0.661672909,0.6303030303030303,0.6831275179541075,0.6303030303030304,0.6338137249929305
0,gini,3,10,log2,643,0.6691635455680399,0.6303030303030303,0.6475749559082892,0.6303030303030303,0.6348632576199681
0,entropy,1,5,sqrt,610,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,5,sqrt,610,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,2,log2,769,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,2,log2,769,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,11,sqrt,513,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,14,0.33,713,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,2,sqrt,715,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,2,sqrt,715,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,11,0.33,436,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,11,0.33,436,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,14,0.33,624,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,14,0.33,624,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,8,0.33,546,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,3,5,log2,589,0.6566791510611736,0.6272727272727273,0.6280871127076785,0.6272727272727272,0.614713973
0,gini,1,3,0.33,463,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,1,sqrt,692,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,6,0.33,752,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,1,log2,498,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,2,13,log2,489,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,2,13,log2,489,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,7,0.33,614,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,9,log2,409,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,13,0.33,540,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,10,sqrt,506,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,8,0.33,540,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,14,14,sqrt,762,0.7215980024968789,0.6272727272727273,0.6172976816148233,0.6272727272727273,0.6145674576890442
0,entropy,1,9,0.33,738,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,9,log2,794,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,11,0.33,715,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,11,0.33,715,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,6,0.33,452,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,11,sqrt,614,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,entropy,1,11,0.33,508,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,1,sqrt,550,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,1,1,sqrt,550,0.6079900124843945,0.6272727272727273,0.41936512609164955,0.6272727272727273,0.5024522776189971
0,gini,2,6,0.33,798,0.6454431960049938,0.6242424242424243,0.7456746956746957,0.6242424242424243,0.6118998678739598
0,gini,2,6,0.33,798,0.6454431960049938,0.6242424242424243,0.7456746956746957,0.6242424242424243,0.6118998678739598
0,gini,2,9,log2,450,0.6204744069912609,0.6212121212121212,0.4260681013073131,0.6212121212121212,0.501926306
0,gini,2,3,log2,786,0.634207241,0.6212121212121212,0.6427792283806332,0.6212121212121212,0.6232672830812409
0,entropy,3,10,sqrt,536,0.6554307116104869,0.6212121212121212,0.6409170434405086,0.6212121212121212,0.6278507019400593
0,gini,2,5,sqrt,408,0.6454431960049938,0.6212121212121212,0.7533662166839736,0.6212121212121212,0.6028794716369817
0,gini,2,5,sqrt,408,0.6454431960049938,0.6212121212121212,0.7533662166839736,0.6212121212121212,0.6028794716369817
0,gini,2,10,0.33,604,0.6479400749063671,0.6212121212121212,0.6293744617955145,0.6212121212121212,0.6223488686254645
0,gini,2,9,sqrt,793,0.6267166042446941,0.6212121212121212,0.7412664055521199,0.6212121212121212,0.6057177590646151
0,gini,1,12,log2,560,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,12,log2,560,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,11,0.33,728,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,8,sqrt,471,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,10,0.33,592,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,10,0.33,592,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,14,0.33,643,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,13,0.33,744,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,6,0.33,447,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,6,log2,606,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,6,log2,606,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,12,log2,560,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,12,0.33,581,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,2,0.33,458,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,11,0.33,680,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,11,0.33,680,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,2,1,log2,789,0.6354556803995006,0.6181818181818182,0.6444605692523215,0.6181818181818182,0.6193512013184145
0,gini,1,4,log2,713,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,2,11,log2,778,0.6204744069912609,0.6181818181818182,0.7160062160062161,0.6181818181818182,0.5887843540114829
0,entropy,6,12,log2,725,0.7253433208489388,0.6181818181818182,0.6356719017308078,0.6181818181818182,0.6240149678955649
0,entropy,6,12,log2,725,0.7253433208489388,0.6181818181818182,0.6356719017308078,0.6181818181818182,0.6240149678955649
0,entropy,1,12,log2,677,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,12,log2,677,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,5,0.33,472,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,1,13,0.33,599,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,14,log2,606,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,6,12,log2,725,0.7253433208489388,0.6181818181818182,0.6356719017308078,0.6181818181818182,0.6240149678955649
0,entropy,1,7,0.33,765,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,7,0.33,765,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,14,0.33,511,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,entropy,1,14,0.33,511,0.6104868913857678,0.6181818181818182,0.4288461538461538,0.6181818181818182,0.5008064516129033
0,gini,2,14,log2,542,0.6104868913857678,0.6151515151515151,0.41250246402523166,0.6151515151515151,0.49310856658184904
0,gini,2,14,log2,542,0.6104868913857678,0.6151515151515151,0.41250246402523166,0.6151515151515151,0.49310856658184904
0,entropy,2,2,log2,784,0.651685393,0.6151515151515151,0.6452766377868977,0.6151515151515151,0.6123892136709771
0,gini,3,4,sqrt,599,0.6279650436953808,0.6090909090909091,0.6154372860255213,0.6090909090909091,0.6075022125055431
0,gini,3,4,sqrt,599,0.6279650436953808,0.6090909090909091,0.6154372860255213,0.6090909090909091,0.6075022125055431
0,gini,2,14,sqrt,428,0.5830212234706617,0.6060606060606061,0.5842573849152797,0.6060606060606061,0.5902111108884773
0,entropy,4,10,log2,401,0.6454431960049938,0.6060606060606061,0.6264524051490515,0.6060606060606061,0.6096806113749847
0,entropy,4,10,log2,401,0.6454431960049938,0.6060606060606061,0.6264524051490515,0.6060606060606061,0.6096806113749847
0,entropy,1,10,0.33,746,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,3,sqrt,746,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,3,sqrt,746,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,10,0.33,431,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,10,0.33,431,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,4,0.33,454,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,12,log2,670,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,6,0.33,407,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,3,log2,458,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,3,log2,458,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,14,log2,438,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,1,0.33,500,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,6,log2,400,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,1,11,0.33,746,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,gini,1,2,0.33,469,0.5805243445692884,0.5969696969696969,0.3986212339832525,0.596969697,0.47720814717593146
0,entropy,2,6,log2,564,0.5892634207240949,0.5909090909090909,0.7614426200329284,0.5909090909090909,0.5776576539187815
0,entropy,2,6,log2,564,0.5892634207240949,0.5909090909090909,0.7614426200329284,0.5909090909090909,0.5776576539187815
0,entropy,2,1,log2,572,0.6179775280898876,0.5909090909090909,0.5956767644347883,0.5909090909090909,0.5662918450882017
0,entropy,2,3,log2,705,0.6104868913857678,0.5909090909090909,0.6262207486481447,0.5909090909090909,0.5840910101906812
0,entropy,2,4,log2,770,0.6129837702871411,0.5909090909090909,0.7604922577113902,0.5909090909090909,0.5702085519160861
0,gini,1,9,log2,514,0.5667915106117354,0.5818181818181818,0.3989237486039192,0.5818181818181818,0.46923104396585585
0,gini,1,9,log2,514,0.5667915106117354,0.5818181818181818,0.3989237486039192,0.5818181818181818,0.46923104396585585
0,gini,1,5,0.33,479,0.5667915106117354,0.5818181818181818,0.3989237486039192,0.5818181818181818,0.46923104396585585
0,gini,1,5,0.33,479,0.5667915106117354,0.5818181818181818,0.3989237486039192,0.5818181818181818,0.46923104396585585
0,gini,1,14,log2,475,0.5667915106117354,0.5818181818181818,0.3989237486039192,0.5818181818181818,0.46923104396585585
0,entropy,3,10,log2,419,0.6092384519350812,0.5757575757575758,0.573424301,0.5757575757575758,0.5744866754041066
0,gini,2,12,log2,558,0.5917602996254682,0.5727272727272728,0.5508888412936389,0.5727272727272726,0.5518518518518518
0,gini,2,6,sqrt,520,0.5892634207240949,0.5696969696969697,0.6110983411868368,0.5696969696969697,0.5673691082786704
0,gini,2,6,sqrt,520,0.5892634207240949,0.5696969696969697,0.6110983411868368,0.5696969696969697,0.5673691082786704
0,gini,2,5,log2,520,0.5955056179775281,0.5696969696969697,0.7480171665607425,0.5696969696969697,0.5537799787200853
0,entropy,2,6,log2,492,0.5767790262172284,0.5696969696969697,0.40757575757575754,0.5696969696969697,0.4616161616161616
0,entropy,2,6,log2,492,0.5767790262172284,0.5696969696969697,0.40757575757575754,0.5696969696969697,0.4616161616161616
0,gini,2,2,sqrt,611,0.5792759051186017,0.5666666666666667,0.5899870801033592,0.5666666666666668,0.557832525
0,gini,2,2,sqrt,611,0.5792759051186017,0.5666666666666667,0.5899870801033592,0.5666666666666668,0.557832525
0,entropy,2,13,sqrt,487,0.5805243445692884,0.5636363636363636,0.6509657359360843,0.5636363636363636,0.5464602051447184
0,entropy,2,11,log2,549,0.5867665418227216,0.5606060606060606,0.6165343915343915,0.5606060606060606,0.5699364903681451
0,entropy,2,9,log2,549,0.5867665418227216,0.5606060606060606,0.6165343915343915,0.5606060606060606,0.5699364903681451
0,gini,1,13,sqrt,712,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,entropy,1,9,0.33,661,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,entropy,1,9,0.33,661,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,entropy,1,4,log2,482,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,11,sqrt,418,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,entropy,1,1,0.33,666,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,13,sqrt,548,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,8,sqrt,712,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,8,log2,736,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,8,log2,736,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,9,sqrt,783,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,gini,1,14,log2,722,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
0,entropy,1,1,0.33,584,0.5642946317103621,0.5575757575757576,0.3920506591262097,0.5575757575757576,0.4513914395969654
